date,equity,cash,n_positions
2022-01-07,11822813,0,10
2022-01-10,11927293,0,10
2022-01-11,11853864,0,10
2022-01-12,11936111,0,10
2022-01-13,11880253,0,10
2022-01-14,11788059,0,10
2022-01-17,12065583,0,10
2022-01-18,12062618,0,10
2022-01-19,11934524,0,10
2022-01-20,11993347,0,10
2022-01-21,11581755,0,10
2022-01-24,11654044,0,10
2022-01-25,11431963,0,10
2022-01-26,11455909,0,10
2022-02-07,11680490,0,10
2022-02-08,11728750,0,10
2022-02-09,12062164,0,10
2022-02-10,12099565,0,10
2022-02-11,12144105,0,10
2022-02-14,11778392,0,10
2022-02-15,11790595,0,10
2022-02-16,12221125,0,10
2022-02-17,12331217,0,10
2022-02-18,12345785,0,10
2022-02-21,12203598,0,10
2022-02-22,10732917,0,10
2022-02-23,10769456,0,10
2022-02-24,10477601,0,10
2022-02-25,10597552,0,10
2022-03-01,10873510,0,10
2022-03-02,10922583,0,10
2022-03-03,10963303,0,10
2022-03-04,10822220,0,10
2022-03-07,10263831,0,10
2022-03-08,9988397,0,10
2022-03-09,10047187,0,10
2022-03-10,10505227,0,10
2022-03-11,10432051,0,10
2022-03-14,10367017,0,10
2022-03-15,10043196,0,10
2022-03-16,9923694,0,10
2022-03-17,10434042,0,10
2022-03-18,10325521,0,10
2022-03-21,10388346,0,10
2022-03-22,10421841,0,10
2022-03-23,10591301,0,10
2022-03-24,10621987,0,10
2022-03-25,10540693,0,10
2022-03-28,10495380,0,10
2022-03-29,10477953,0,10
2022-03-30,10589178,0,10
