date,equity,cash,n_positions
2025-03-17,11337357,0,9
2025-03-18,11409127,0,9
2025-03-19,11231205,0,9
2025-03-20,11650154,0,9
2025-03-21,11483408,0,9
2025-03-24,11334049,0,9
2025-03-25,11342154,0,9
2025-03-26,11397247,0,9
2025-03-27,11147297,0,9
2025-03-28,10833074,0,9
2025-03-31,10117256,0,9
2025-04-01,10423532,0,9
2025-04-02,10416868,0,9
2025-04-07,9368628,0,9
2025-04-08,8725255,0,9
2025-04-09,8107606,0,9
2025-04-10,8905604,0,9
2025-04-11,9256000,0,9
2025-04-14,9313491,0,9
2025-04-15,9538783,0,9
2025-04-16,9230702,0,9
2025-04-17,9165506,0,9
2025-04-18,9211852,0,9
2025-04-21,8963745,0,9
2025-04-22,8830348,0,9
2025-04-23,9330866,0,9
2025-04-24,9262530,0,9
2025-04-25,9670180,0,9
2025-04-28,9768243,0,9
2025-04-29,9965859,0,9
2025-04-30,9831556,0,9
2025-05-02,10142115,0,9
2025-05-05,9880948,0,9
2025-05-06,10031410,0,9
2025-05-07,9935023,0,9
2025-05-08,10081355,0,9
2025-05-09,10217044,0,9
2025-05-12,10431125,0,9
2025-05-13,10591632,0,9
2025-05-14,10807456,0,9
2025-05-15,10815143,0,9
2025-05-16,10796814,0,9
2025-05-19,10547548,0,9
2025-05-20,10649706,0,9
2025-05-21,10735438,0,9
2025-05-22,10654287,0,9
2025-05-23,10621317,0,9
2025-05-26,10520702,0,9
2025-05-27,10511838,0,9
2025-05-28,10504671,0,9
2025-05-29,10495794,0,9
2025-06-02,10195922,0,9
2025-06-03,10289482,0,9
2025-06-04,10593933,0,9
2025-06-05,10697165,0,9
2025-06-06,10779421,0,9
2025-06-09,10762479,0,9
2025-06-10,11057315,0,9
2025-06-11,11196673,0,9
2025-06-12,11120149,0,9
2025-06-13,10946289,0,9
2025-06-16,11118262,0,9
2025-06-17,11240691,0,9
2025-06-18,11375858,0,9
2025-06-19,11254868,0,9
2025-06-20,11178317,0,9
2025-06-23,11112591,0,9
2025-06-24,11388921,0,9
2025-06-25,11489354,0,9
2025-06-26,11529400,0,9
2025-06-27,11497098,0,9
2025-06-30,11445490,0,9
2025-07-01,11497858,0,9
2025-07-02,11495337,0,9
2025-07-03,11745407,0,9
2025-07-04,11621942,0,9
2025-07-07,11498094,0,9
2025-07-08,11532244,0,9
2025-07-09,11814051,0,9
2025-07-10,11969580,0,9
2025-07-11,11934770,0,9
2025-07-14,11699633,0,9
2025-07-15,12054958,0,9
2025-07-16,12315251,0,9
2025-07-17,12383377,0,9
2025-07-18,12508328,0,9
2025-07-21,12463947,0,9
2025-07-22,12187891,0,9
2025-07-23,12257986,0,9
2025-07-24,12390490,0,9
2025-07-25,12301863,0,9
2025-07-28,12362279,0,9
2025-07-29,12325289,0,9
2025-07-30,12424199,0,9
2025-07-31,12389613,0,9
2025-08-01,12445254,0,9
2025-08-04,12298985,0,9
2025-08-05,12354569,0,9
2025-08-06,12194738,0,9
2025-08-07,12492653,0,9
2025-08-08,12774749,0,9
2025-08-11,13051463,0,9
2025-08-12,13007183,0,9
2025-08-13,13030752,0,9
2025-08-14,13019782,0,9
2025-08-15,13018351,0,9
2025-08-18,13028941,0,9
2025-08-19,12751980,0,9
2025-08-20,12126418,0,9
2025-08-21,12460706,0,9
2025-08-22,12276201,0,9
2025-08-25,12740491,0,9
2025-08-26,12925301,0,9
2025-08-27,13145963,0,9
2025-08-28,13076753,0,9
2025-08-29,13376155,0,9
2025-09-01,13148954,0,9
2025-09-02,12889507,0,9
2025-09-03,12899994,0,9
2025-09-04,12881310,0,9
2025-09-05,13435088,0,9
2025-09-08,13616295,0,9
2025-09-09,13640830,0,9
2025-09-10,13734264,0,9
2025-09-11,13708490,0,9
2025-09-12,13784682,0,9
2025-09-15,13902684,0,9
2025-09-16,14369951,0,9
2025-09-17,14393464,0,9
2025-09-18,14841368,0,9
2025-09-19,14856330,0,9
2025-09-22,15007288,0,9
2025-09-23,15112969,0,9
2025-09-24,14795368,0,9
2025-09-25,14751151,0,9
2025-09-26,14027585,0,9
2025-09-30,14275825,0,9
2025-10-01,14538760,0,9
2025-10-02,14800370,0,9
2025-10-03,15051769,0,9
2025-10-07,15559502,0,9
2025-10-08,15475480,0,9
2025-10-09,15864545,0,9
2025-10-13,15411144,0,9
2025-10-14,14911320,0,9
2025-10-15,15246128,0,9
2025-10-16,16118799,0,9
2025-10-17,16231222,0,9
2025-10-20,16454684,0,9
2025-10-21,16506474,0,9
2025-10-22,16564807,0,9
2025-10-23,16468909,0,9
2025-10-27,17329318,0,9
2025-10-28,17661034,0,9
2025-10-29,18509883,0,9
2025-10-30,18545768,0,9
2025-10-31,19104990,0,9
2025-11-03,19478144,0,9
2025-11-04,18805110,0,9
2025-11-05,18848969,0,9
2025-11-06,19135600,0,9
2025-11-07,18830286,0,9
2025-11-10,19411294,0,9
2025-11-11,19443759,0,9
2025-11-12,19467355,0,9
2025-11-13,19616252,0,9
2025-11-14,19044507,0,9
2025-11-17,19297445,0,9
2025-11-18,18490902,0,9
2025-11-19,18419325,0,9
2025-11-20,18655335,0,9
2025-11-21,17442375,0,9
2025-11-24,17722879,0,9
2025-11-25,18068873,0,9
2025-11-26,18195483,0,9
2025-11-27,18833226,0,9
2025-11-28,19128118,0,9
2025-12-01,18968199,0,9
2025-12-02,18957832,0,9
2025-12-03,19189977,0,9
2025-12-04,19078227,0,9
2025-12-05,19440752,0,9
2025-12-08,20058627,0,9
2025-12-09,20107814,0,9
2025-12-10,20201077,0,9
2025-12-11,20014904,0,9
2025-12-12,20339988,0,9
2025-12-15,19959119,0,9
2025-12-16,19448197,0,9
2025-12-17,19476685,0,9
2025-12-18,19283076,0,9
2025-12-19,19662359,0,9
2025-12-22,19904096,0,9
2025-12-23,19820240,0,9
2025-12-24,20234206,0,9
2025-12-26,20346261,0,9
2025-12-29,20370006,0,9
2025-12-30,20709395,0,9
2025-12-31,20771316,0,9
2026-01-02,21428129,0,9
2026-01-05,21707279,0,9
2026-01-06,22648369,0,9
2026-01-07,22990240,0,9
2026-01-08,22800093,0,9
2026-01-09,22034821,0,9
2026-01-12,23033506,0,9
2026-01-13,23027315,0,9
2026-01-14,23276918,0,9
2026-01-15,23186941,0,9
2026-01-16,23768544,0,9
2026-01-19,24542657,0,9
2026-01-20,24855245,0,9
2026-01-21,24176532,0,9
2026-01-22,24904518,0,9
2026-01-23,25521522,0,9
2026-01-26,25893667,0,9
2026-01-27,26198599,0,9
2026-01-28,27004008,0,9
2026-01-29,26497594,0,9
2026-01-30,27192761,0,9
2026-02-02,26188766,0,9
2026-02-03,26685429,0,9
2026-02-04,27284140,0,9
2026-02-05,25969897,0,9
2026-02-06,25264648,0,9
2026-02-09,26303018,0,9
2026-02-10,26947888,0,9
2026-02-11,27211189,0,9
2026-02-23,27945284,0,9
2026-02-24,29357332,0,9
2026-02-25,29594233,0,9
2026-02-26,30318632,0,9
2026-03-02,30246974,0,9
2026-03-03,28856560,0,9
2026-03-04,26763026,0,9
2026-03-05,28335535,0,9
2026-03-06,27423568,0,9
2026-03-09,25147419,0,9
2026-03-10,26683022,0,9
2026-03-11,28632501,0,9
2026-03-12,28100887,0,9
2026-03-13,28556103,0,9
2026-03-16,28967416,0,9
2026-03-17,29592838,0,9
2026-03-18,31289324,0,9
2026-03-19,30670003,0,9
2026-03-20,29926549,0,9
2026-03-23,28526556,0,9
2026-03-24,27964028,0,9
2026-03-25,29959473,0,9
2026-03-26,30158485,0,9
2026-03-27,30247993,0,9
2026-03-30,29446240,0,9
2026-03-31,27074055,0,9
2026-04-01,28964740,0,9
2026-04-02,28268681,0,9
2026-04-07,29446246,0,9
2026-04-08,31896230,0,9
2026-04-09,32489801,0,9
2026-04-10,33171637,0,9
2026-04-13,34354679,0,9
2026-04-14,33990967,0,9
2026-04-15,34632294,0,9
2026-04-16,35803269,0,9
2026-04-17,36178953,0,9
2026-04-20,35716147,0,9
2026-04-21,36689965,0,9
2026-04-22,37408649,0,9
2026-04-23,36182893,0,9
2026-04-24,37036145,0,9
2026-04-27,37569395,0,9
2026-04-28,38169923,0,9
2026-04-29,37683822,0,9
2026-04-30,38064348,0,9
2026-05-04,40618582,0,9
2026-05-05,41628530,0,9
2026-05-06,43238282,0,9
2026-05-07,43977931,0,9
2026-05-08,43167031,0,9
2026-05-11,45443598,0,9
2026-05-12,46280899,0,9
2026-05-13,44766031,0,9
2026-05-14,45187688,0,9
2026-05-15,43460191,0,9
2026-05-18,42911387,0,9
2026-05-19,40343485,0,9
2026-05-20,40332442,0,9
2026-05-21,43195175,0,9
2026-05-22,44839232,0,9
2026-05-25,45397587,0,9
2026-05-26,46196656,0,9
2026-05-27,47139723,0,9
2026-05-28,46305019,0,9
2026-05-29,47114842,0,9
2026-06-01,49498916,0,9
2026-06-02,50390572,0,9
2026-06-03,50686733,0,9
2026-06-04,49687107,0,9
2026-06-05,47422788,0,9
2026-06-08,44788367,0,9
2026-06-09,46148307,0,9
2026-06-10,42651613,0,9
2026-06-11,42574682,0,9
2026-06-12,44932678,0,9
2026-06-15,46737480,0,9
2026-06-16,47971982,0,9
2026-06-17,48140684,0,9
2026-06-18,49486732,0,9
2026-06-22,52593428,0,9
2026-06-23,49367235,0,9
2026-06-24,48595172,0,9
2026-06-25,50661224,0,9
2026-06-26,47735815,0,9
2026-06-29,48217997,0,9
2026-06-30,49881025,0,9
2026-07-01,49124639,0,9
2026-07-02,49026553,0,9
2026-07-03,48547648,0,9
2026-07-06,47826735,0,9
2026-07-07,45217692,0,9
2026-07-08,44691397,0,9
2026-07-09,46134384,0,9
2026-07-13,45237570,0,9
2026-07-14,44766567,0,9
2026-07-15,47362807,0,9
2026-07-16,46093007,0,9
2026-07-17,41789068,0,9
2026-07-20,40484237,0,9
2026-07-21,42913742,0,9
2026-07-22,45312354,0,9
2026-07-23,44581600,0,9
2026-07-24,42576589,0,9
2026-07-27,43528725,0,9
2026-07-28,39917006,0,9
2026-07-29,36982717,0,9
2026-07-30,36915303,0,9
2026-07-31,40579896,0,9
2026-08-03,42175495,0,9
2026-08-04,43032520,0,9
2026-08-05,43905360,0,9
2026-08-06,44597404,0,9
2026-08-07,44500605,0,9
2026-08-10,46157643,0,9
2026-08-11,46312739,0,9
2026-08-12,46985614,0,9
2026-08-13,48343629,0,9
2026-08-14,48372328,0,9
2026-08-17,49366689,0,9
2026-08-18,47910686,0,9
2026-08-19,46128218,0,9
2026-08-20,47290497,0,9
2026-08-21,46945884,0,9
2026-08-24,45923830,0,9
2026-08-25,46451668,0,9
2026-08-26,47422676,0,9
2026-08-27,48264026,0,9
2026-08-28,48338881,0,9
